Time Stamp,CAN ID,DLC,D0,D1,D2,D3,D4,D5,D6,D7,Flag
1478195723,043f,8,10,40,60,ff,7d,93,9,0,Normal
1478195723,130,8,9,80,0,ff,28,80,4,2,Normal
1478195723,131,8,20,80,0,0,36,7f,4,14,Normal
1478195723,140,8,0,0,0,0,1a,0,24,ee,Normal
1478195723,440,8,ff,0,0,0,ff,93,9,0,Normal
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,71,16,Normal
1478195723,02a0,8,24,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,86,b8,7f,14,11,20,0,14,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,02b0,5,ff,7f,0,5,a7,Normal,,,
1478195723,2,8,0,0,0,0,0,0a,5,a1,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,350,8,5,20,f4,68,78,0,0,c1,Normal
1478195723,130,8,0e,80,0,ff,1f,80,5,33,Normal
1478195723,131,8,17,80,0,0,2c,7f,5,46,Normal
1478195723,140,8,0,0,0,0,2,20,25,92,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,92,9,0,Normal
1478195723,440,8,ff,0,0,0,ff,92,9,0,Normal
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,71,27,Normal
1478195723,02a0,8,44,0,99,1d,97,2,bd,0,Normal
1478195723,316,8,5,21,30,0a,21,1e,0,6f,Normal
1478195723,329,8,86,b8,7f,14,11,20,0,14,Normal
1478195723,545,8,d8,54,0,8b,0,0,0,0,Normal
1478195723,05f0,2,0,0,Normal,,,,,,
1478195723,02b0,5,ff,7f,0,5,58,Normal,,,
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,2,8,0,0,0,0,0,0a,6,86,Normal
1478195723,350,8,5,20,4,68,78,0,0,31,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,91,9,0,Normal
1478195723,130,8,10,80,0,ff,fe,7f,6,f2,Normal
1478195723,131,8,9,80,0,0,33,7f,6,47,Normal
1478195723,140,8,0,0,0,0,4,0,26,c5,Normal
1478195723,440,8,ff,0,0,0,ff,91,9,0,Normal
1478195723,02b0,5,ff,7f,0,5,49,Normal,,,
1478195723,130,8,12,80,0,ff,f5,7f,7,d5,Normal
1478195723,02b0,5,ff,7f,0,5,7a,Normal,,,
1478195723,130,8,15,80,0,ff,0c,80,8,aa,Normal
1478195723,440,8,ff,0,0,0,ff,93,9,0,Normal
1478195723,2,8,0,0,0,0,0,0,0b,c5,Normal
1478195723,02a0,8,4,0,99,1d,97,2,bd,0,Normal
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,02b0,5,ff,7f,0,5,2f,Normal,,,
1478195723,350,8,5,20,74,68,78,0,0,41,Normal
1478195723,00df,8,8c,ab,f2,26,7a,29,1a,0c,Fuzzy
1478195723,06ea,8,25,10,9c,ed,5b,16,2c,18,Fuzzy
1478195723,02fd,8,3f,bd,68,f3,c3,4f,28,d4,Fuzzy
1478195723,02b0,5,ff,7f,0,5,c1,Normal,,,
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,02b0,5,ff,7f,0,5,f2,Normal,,,
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,012d,8,35,45,99,cf,9,80,c7,77,Fuzzy
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,2,8,0,0,0,0,0,0,0,0a,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,033a,8,1c,4,86,90,7f,8,7e,c9,Fuzzy
1478195723,350,8,5,20,a4,68,78,0,0,91,Normal
1478195723,130,8,0b,80,0,ff,fc,7f,0,33,Normal
1478195723,131,8,9,80,0,0,3b,7f,0,5,Normal
1478195723,039f,8,0e,2c,1c,49,e7,58,f6,6d,Fuzzy
1478195723,131,8,fb,7f,0,0,36,7f,1,87,Normal
1478195723,7.00E+03,8,7e,67,f3,ce,18,db,45,23,Fuzzy
1478195723,130,8,8,80,0,ff,2,80,2,2e,Normal
1478195723,491,8,57,b5,20,cc,ad,83,d4,ef,Fuzzy
1478195723,522,8,4,72,b8,73,8c,bc,1a,79,Fuzzy
1478195723,02fd,8,2,fd,0b,1b,94,54,94,54,Fuzzy
1478195723,078d,8,e2,de,65,c0,d6,23,41,cb,Fuzzy
1478195723,260,8,18,21,21,30,8,8f,6f,17,Normal
1478195723,330,8,0c,ec,a4,b6,c0,5a,32,23,Fuzzy
1478195723,329,8,0c,b8,7f,14,11,20,0,14,Normal
1478195723,494,8,de,49,93,66,cf,6a,0d,4c,Fuzzy
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,02b0,5,ff,7f,0,5,58,Normal,,,
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,2,8,0,0,0,0,0,1,6,8,Normal
1478195723,350,8,5,20,4,68,78,0,0,31,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,8e,9,0,Normal
1478195723,130,8,8,80,0,ff,16,80,6,44,Normal
1478195723,131,8,9,80,0,0,46,7f,6,86,Normal
1478195723,140,8,0,0,0,0,8,25,26,db,Normal
1478195723,440,8,ff,0,0,0,ff,8e,9,0,Normal
1478195723,07b3,8,a6,22,29,93,2a,dc,8e,35,Fuzzy
1478195723,316,8,5,21,30,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,6f,39,Normal
1478195723,02a0,8,64,0,99,1d,97,2,bd,0,Normal
1478195723,02dc,8,0f,8,9,72,8c,14,47,49,Fuzzy
1478195723,329,8,0c,b8,7f,14,11,20,0,14,Normal
1478195723,545,8,d8,0,0,89,0,0,0,0,Normal
1478195723,548,8,79,95,d8,ff,b1,d5,d4,e6,Fuzzy
1478195723,06de,8,b9,f0,97,b3,51,93,fa,dc,Fuzzy
1478195723,384,8,f3,e0,6d,2f,64,57,a0,87,Fuzzy
1478195723,424,8,50,e1,3,e5,77,6,af,92,Fuzzy
1478195723,600,8,9f,f6,2b,44,18,d0,d3,ee,Fuzzy
1478195723,028f,8,94,b7,65,d4,24,e4,58,c0,Fuzzy
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,074d,8,44,33,52,10,50,55,30,d4,Fuzzy
1478195723,043f,8,10,40,60,ff,7d,92,9,0,Normal
1478195723,473,8,94,d9,3e,20,c9,1a,17,2c,Fuzzy
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,473,8,f5,56,13,5,d9,de,ef,0a,Fuzzy
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,2,8,0,0,0,0,0,1,0b,89,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,024c,8,4f,95,ef,a2,cf,71,ee,41,Fuzzy
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,055b,8,25,6c,2,20,95,84,eb,6a,Fuzzy
1478195723,267,8,6f,6e,d4,b1,e1,3f,5e,e6,Fuzzy
1478195723,256,8,c8,0,cd,d6,8c,bc,e5,8f,Fuzzy
1478195723,5.00E+04,8,bf,9e,d9,a1,fc,33,d0,ac,Fuzzy
1478195723,202,8,0a,9f,6,3f,e8,18,da,a3,Fuzzy
1478195723,03a8,8,79,8f,ad,e4,8b,6f,b3,d5,Fuzzy
1478195723,02b0,5,ff,7f,0,5,2f,Normal,,,
1478195723,07b9,8,5c,3d,fd,82,22,55,cc,39,Fuzzy
1478195723,05f5,8,53,48,a7,e3,96,55,7b,8b,Fuzzy
1478195723,2,8,0,0,0,0,0,1,0d,c7,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,597,8,d9,b8,d3,cd,5,f0,c6,82,Fuzzy
1478195723,350,8,5,20,74,68,78,0,0,41,Normal
1478195723,260,8,18,22,22,30,8,8f,72,24,Normal
1478195723,259,8,cb,2f,23,8d,36,0f,83,c4,Fuzzy
1478195723,545,8,d8,0,0,8b,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,07fc,8,75,d7,2c,1f,4f,f5,e8,21,Fuzzy
1478195723,2,8,0,0,0,0,0,3,0,de,Normal
1478195723,062c,8,f8,cb,d6,15,7f,ea,67,68,Fuzzy
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,001a,8,d4,1d,85,1,3e,1,e9,0b,Fuzzy
1478195723,131,8,20,80,0,0,2d,7f,2,c2,Normal
1478195723,02b0,5,ff,7f,0,5,85,Normal,,,
1478195723,316,8,5,22,1c,0a,22,1e,0,6f,Normal
1478195723,367,8,bd,0f,f3,a2,8a,b7,6c,59,Fuzzy
1478195723,329,8,86,b8,7f,14,11,20,0,14,Normal
1478195723,440,8,ff,0,0,0,ff,89,9,0,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,055b,8,c1,95,5a,0,7e,63,2c,54,Fuzzy
1478195723,03ac,8,fb,ec,0f,60,61,6,84,a1,Fuzzy
1478195723,065a,8,36,ca,28,6a,ef,8,7a,93,Fuzzy
1478195723,342,8,6c,5b,d4,dc,d0,11,3e,57,Fuzzy
1478195723,396,8,e5,e9,8b,f9,e1,49,d5,93,Fuzzy
1478195723,347,8,9a,45,4a,16,cb,49,7d,6f,Fuzzy
1478195723,164,8,39,12,e9,a6,9,86,33,39,Fuzzy
1478195723,02b0,5,ff,7f,0,5,a7,Normal,,,
1478195723,648,8,f9,0,aa,89,f4,d6,f4,6a,Fuzzy
1478195723,000a,8,0,44,59,45,85,ac,c1,43,Fuzzy
1478195723,2,8,0,0,0,0,0,3,5,b7,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,350,8,5,20,f4,68,78,0,0,c1,Normal
1478195723,130,8,0d,80,0,ff,24,80,5,7c,Normal
1478195723,131,8,f2,7f,0,0,48,7f,5,3d,Normal
1478195723,140,8,0,0,0,0,0c,23,25,4f,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,316,8,5,22,1c,0a,22,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,22,22,30,8,8f,77,2f,Normal
1478195723,02a0,8,44,0,99,1d,97,2,bd,0,Normal
1478195723,043f,8,79,dd,92,ef,50,28,52,91,Fuzzy
1478195723,0.00E+00,8,11,cd,c9,e1,5f,36,da,40,Fuzzy
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,391,8,4f,bf,e1,54,21,7b,43,51,Fuzzy
1478195723,130,8,0a,80,0,ff,0b,80,7,7e,Normal
1478195723,05dd,8,6d,d7,46,66,6d,73,f3,4c,Fuzzy
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,5.00E+06,8,8f,b9,8e,3a,2e,43,bd,e4,Fuzzy
1478195723,569,8,90,48,3b,f4,50,de,7a,85,Fuzzy
1478195723,02b0,5,ff,7f,0,5,6b,Normal,,,
1478195723,458,8,7,3e,64,20,82,d5,48,0d,Fuzzy
1478195723,042e,8,75,b8,c7,cb,bf,d7,db,19,Fuzzy
1478195723,2,8,0,0,0,0,0,3,9,2b,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,350,8,5,20,34,68,78,0,0,1,Normal
1478195723,95,8,8f,9e,6d,ae,5,56,9d,6e,Fuzzy
1478195723,130,8,0b,80,0,ff,15,80,9,94,Normal
1478195723,131,8,5,80,0,0,2d,7f,9,56,Normal
1478195723,140,8,0,0,0,0,14,20,29,13,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,00f4,8,aa,d4,69,a4,1a,c8,8a,b8,Fuzzy
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,8b,9,0,Normal
1478195723,440,8,ff,0,0,0,ff,8b,9,0,Normal
1478195723,05cd,8,41,b9,83,b5,c3,0b,3f,84,Fuzzy
1478195723,316,8,5,22,2c,0a,22,1e,0,6f,Normal
1478195723,260,8,18,22,22,30,8,8f,71,25,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,02a0,8,44,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,dc,b8,7f,14,11,20,0,14,Normal
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,072d,8,db,fa,65,f9,ff,be,7f,1e,Fuzzy
1478195723,044b,8,62,85,9c,dc,15,e9,58,90,Fuzzy
1478195723,055c,8,6f,e7,b5,6b,36,ed,58,74,Fuzzy
1478195723,752,8,43,43,da,b4,30,ed,10,4d,Fuzzy
1478195723,260,8,18,21,21,30,8,8f,70,39,Normal
1478195723,00dc,8,db,75,8,ec,b4,ad,ab,65,Fuzzy
1478195723,04da,8,48,1f,82,0b,ce,94,b1,6a,Fuzzy
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,2,8,0,0,0,0,0,3,0c,42,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,350,8,5,20,64,68,78,0,0,51,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,130,8,17,80,0,ff,ed,7f,0c,3a,Normal
1478195723,131,8,0,80,0,0,46,7f,0c,db,Normal
1478195723,140,8,0,0,0,0,1a,0,2c,6,Normal
1478195723,043f,8,10,40,60,ff,7d,8c,9,0,Normal
1478195723,440,8,ff,0,0,0,ff,8c,9,0,Normal
1478195723,062c,8,1,1d,0f,4d,1b,83,53,3e,Fuzzy
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,71,16,Normal
1478195723,02a0,8,24,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,dc,b8,7f,14,11,20,0,14,Normal
1478195723,545,8,d8,0,0,8b,0,0,0,0,Normal
1478195723,06c2,8,15,7d,9c,a1,dc,db,b4,54,Fuzzy
1478195723,272,8,b6,35,ca,30,bb,ec,88,f0,Fuzzy
1478195723,06ca,8,81,21,8,5a,66,7c,80,ff,Fuzzy
1478195723,127,8,e5,e1,fa,b1,49,6e,24,74,Fuzzy
1478195723,04bb,8,7,72,e0,58,9b,c5,37,27,Fuzzy
1478195723,075b,8,ee,19,e3,80,33,a3,d5,77,Fuzzy
1478195723,076c,8,75,e2,50,98,ef,db,a1,32,Fuzzy
1478195723,02b0,5,ff,7f,0,5,2f,Normal,,,
1478195723,133,8,a4,78,c6,d1,0e,91,47,69,Fuzzy
1478195723,001c,8,35,8f,6e,c3,d6,74,49,a4,Fuzzy
1478195723,2,8,0,0,0,0,0,4,0d,a6,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,350,8,5,20,74,68,78,0,0,41,Normal
1478195723,043f,8,10,40,60,ff,7d,8a,9,0,Normal
1478195723,02b0,5,ff,7f,0,5,d0,Normal,,,
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,019d,8,c9,7e,d0,0f,8,60,43,f0,Fuzzy
1478195723,329,8,dc,b8,7f,14,11,20,0,14,Normal
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,316,8,5,21,40,0a,21,1e,0,6f,Normal
1478195723,056d,8,e2,8d,4b,53,7b,3a,65,f3,Fuzzy
1478195723,429,8,67,47,12,4d,a7,81,2e,6a,Fuzzy
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,02b1,8,5a,6f,4a,2c,14,bf,39,ad,Fuzzy
1478195723,440,8,ff,0,0,0,ff,96,9,0,Normal
1478195723,02b0,5,ff,7f,0,5,b6,Normal,,,
1478195723,440,8,ff,0,0,0,ff,97,9,0,Normal
1478195723,02b0,5,ff,7f,0,5,a7,Normal,,,
1478195723,260,8,18,21,21,30,8,8f,71,27,Normal
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,440,8,ff,0,0,0,ff,96,9,0,Normal
1478195723,2,8,0,0,0,0,0,6,7,ec,Normal
1478195723,02f4,8,0b,5,55,fe,e6,2d,b9,e2,Fuzzy
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,02b8,8,7d,2c,51,d6,bd,46,92,b2,Fuzzy
1478195723,036f,8,b1,2a,f4,53,f4,50,d8,bc,Fuzzy
1478195723,03c6,8,4c,3a,e0,88,cf,8c,9e,dd,Fuzzy
1478195723,043f,8,10,40,60,ff,7d,98,9,0,Normal
1478195723,740,8,14,20,42,c6,9a,0f,e8,13,Fuzzy
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,064a,8,5f,0f,6e,61,9f,28,b0,4b,Fuzzy
1478195723,260,8,18,21,21,30,8,8f,71,5,Normal
1478195723,07a9,8,c7,7c,f2,6,8b,68,6f,f6,Fuzzy
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,70,17,Normal
1478195723,01aa,8,c6,6,26,38,ff,8,bf,c2,Fuzzy
1478195723,00f1,8,5c,88,e3,d9,78,71,1f,eb,Fuzzy
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,002c,8,fc,79,ee,a1,bb,71,5d,a4,Fuzzy
1478195723,644,8,bc,0d,31,76,81,4c,8b,f8,Fuzzy
1478195723,07dd,8,28,71,0c,48,e3,6f,1a,0b,Fuzzy
1478195723,032f,8,5f,18,ce,3f,1e,c5,ee,a1,Fuzzy
1478195723,316,8,5,21,44,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,70,6,Normal
1478195723,02a0,8,4,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,40,b8,7f,14,11,20,0,14,Normal
1478195723,03f8,8,1f,4a,d6,cf,ed,fc,3a,f5,Fuzzy
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,07b4,8,ed,68,7a,c5,7c,32,6d,5c,Fuzzy
1478195723,06c2,8,d8,b7,42,c0,9d,97,16,48,Fuzzy
1478195723,283,8,92,da,b7,72,4a,24,70,6,Fuzzy
1478195723,06a5,8,8f,23,55,1e,46,92,d1,5f,Fuzzy
1478195723,467,8,3a,74,28,49,be,36,2e,fb,Fuzzy
1478195723,02b0,5,ff,7f,0,5,f2,Normal,,,
1478195723,04bd,8,9a,f3,25,c7,67,ef,57,e4,Fuzzy
1478195723,01d4,8,de,57,0d,b7,be,57,ec,3f,Fuzzy
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,130,8,0b,80,0,ff,13,80,0,64,Normal
1478195723,00eb,8,cc,e6,f1,89,bc,5,66,e8,Fuzzy
1478195723,316,8,5,21,44,0a,21,1e,0,6f,Normal
1478195723,02b0,5,ff,7f,0,5,94,Normal,,,
1478195723,02a0,8,64,0,99,1d,97,2,bd,0,Normal
1478195723,05a0,8,2a,3c,b5,88,6c,14,72,f4,Fuzzy
1478195723,726,8,44,a2,86,6d,5d,c3,e3,26,Fuzzy
1478195723,00a0,8,58,82,44,0a,0,1f,2,0,Normal
1478195723,690,8,0,0,0,0,a0,2,0,0,Normal
1478195723,130,8,0e,80,0,ff,28,80,5,91,Normal
1478195723,42,8,a3,93,d1,b4,0b,c1,5d,70,Fuzzy
1478195723,043f,8,10,40,60,ff,7d,9f,9,0,Normal
1478195723,130,8,11,80,0,ff,18,80,6,7b,Normal
1478195723,131,8,0e,80,0,0,1f,7f,6,f3,Normal
1478195723,140,8,0,0,0,0,0a,12,26,e0,Normal
1478195723,440,8,ff,0,0,0,ff,9f,9,0,Normal
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,6f,39,Normal
1478195723,02a0,8,64,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,86,b8,7f,14,11,20,0,14,Normal
1478195723,050b,8,d0,33,b0,ae,a2,26,4e,95,Fuzzy
1478195723,545,8,d8,57,0,8c,0,0,0,0,Normal
1478195723,02da,8,a6,a1,53,5b,c4,8a,2f,82,Fuzzy
1478195723,105,8,fc,60,5a,5e,94,0d,68,a9,Fuzzy
1478195723,274,8,d8,bd,d2,77,97,9,aa,63,Fuzzy
1478195723,432,8,45,3c,96,2,f8,6b,1d,e6,Fuzzy
1478195723,5.00E+02,8,a1,0,3,21,59,e9,9a,2e,Fuzzy
1478195723,05f0,2,0,0,Normal,,,,,,
1478195723,038a,8,12,11,0b,e2,14,d6,f5,6e,Fuzzy
1478195723,017d,8,5,a6,84,48,39,6d,17,41,Fuzzy
1478195723,427,8,12,4d,d9,13,1b,59,b4,c9,Fuzzy
1478195723,02b0,5,ff,7f,0,5,49,Normal,,,
1478195723,04ed,8,6,21,b9,7f,6,3a,19,68,Fuzzy
1478195723,03dd,8,cb,92,46,0b,31,85,bb,62,Fuzzy
1478195723,2,8,0,0,0,0,0,8,7,3,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,056c,8,49,22,d9,79,2c,83,4e,e4,Fuzzy
1478195723,350,8,5,20,14,68,78,0,0,21,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,130,8,11,80,0,ff,0d,80,7,f7,Normal
1478195723,131,8,0,80,0,0,1a,7f,7,66,Normal
1478195723,140,8,0,0,0,0,0c,14,27,4d,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,a0,9,0,Normal
1478195723,440,8,ff,0,0,0,ff,a0,9,0,Normal
1478195723,575,8,d7,0a,f9,ef,2b,1a,a1,8e,Fuzzy
1478195723,067d,8,0c,62,0,11,cd,fa,7b,ed,Fuzzy
1478195723,316,8,5,21,34,0a,21,1e,0,6f,Normal
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,260,8,18,21,21,30,8,8f,71,5,Normal
1478195723,02a0,8,4,0,99,1d,97,2,bd,0,Normal
1478195723,329,8,86,b8,7f,14,11,20,0,14,Normal
1478195723,376,8,57,18,43,c9,51,9e,95,3,Fuzzy
1478195723,04f0,8,0,0,0,80,0,67,d1,13,Normal
1478195723,02a2,8,b0,e3,99,b7,38,9c,fc,55,Fuzzy
1478195723,545,8,d8,0,0,8b,0,0,0,0,Normal
1478195723,011b,8,e4,62,55,e0,33,8c,83,2f,Fuzzy
1478195723,489,8,d8,f8,64,23,66,47,2b,86,Fuzzy
1478195723,015b,8,88,61,3a,65,1b,1a,14,a2,Fuzzy
1478195723,07c2,8,d5,0a,de,53,b7,52,19,b1,Fuzzy
1478195723,02b0,5,ff,7f,0,5,7a,Normal,,,
1478195723,15,8,f0,2a,70,b6,87,d9,cd,84,Fuzzy
1478195723,07d3,8,dd,3f,3a,ed,13,3f,89,dc,Fuzzy
1478195723,430,8,0,0,0,0,0,0,0,0,Normal
1478195723,04b1,8,29,27,27,23,0,0,0,9a,Normal
1478195723,01f1,8,8,0,0,0,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,2,8,0,0,0,0,0,8,8,b8,Normal
1478195723,02c0,8,15,0,0,0,0,0,0,0,Normal
1478195723,350,8,5,20,24,68,78,0,0,11,Normal
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,043f,8,10,40,60,ff,7d,a3,9,0,Normal
1478195723,130,8,13,80,0,ff,15,80,8,e2,Normal
1478195723,284,8,8c,1,54,ab,fe,4b,28,17,Fuzzy
1478195723,370,8,0,20,0,0,0,0,0,0,Normal
1478195723,240,8,ad,6,c9,30,e4,e4,8a,b8,Fuzzy
1478195723,140,8,0,0,0,0,12,0f,2a,e7,Normal
1478195723,722,8,0d,df,b1,bd,6a,bf,98,86,Fuzzy
1478195723,02b0,5,ff,7f,0,5,0d,Normal,,,
1478195723,260,8,18,21,21,30,8,8f,6e,7,Normal
1478195723,347,8,8,7e,ba,5,8a,15,0c,47,Fuzzy
1478195723,04f1,8,aa,fd,9a,31,8,7d,27,b4,Fuzzy
1478195723,2,8,0,0,0,0,0,8,0d,d1,Normal
1478195723,05f2,8,ac,10,db,2,e3,c6,ed,73,Fuzzy
1478195723,02ae,8,45,0b,3d,b8,ce,3,67,a1,Fuzzy
1478195723,067e,8,66,3d,65,57,ba,96,d5,3b,Fuzzy
1478195723,140,8,0,0,0,0,1c,7,2f,dd,Normal
1478195723,05ee,8,6a,8a,49,9e,37,9b,7b,d8,Fuzzy
1478195723,140,8,0,0,0,0,1e,0d,20,a7,Normal
1478195723,02b0,5,ff,7f,0,5,e3,Normal,,,
1478195723,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195723,01fd,8,55,51,61,fa,92,d9,4b,b3,Fuzzy
1478195723,545,8,d8,0,0,8a,0,0,0,0,Normal
1478195723,003f,8,2f,f5,ed,f6,63,cc,f1,6e,Fuzzy
1478195723,545,8,d8,57,0,8c,0,0,0,0,Normal
1478195723,153,8,0,21,10,ff,0,ff,0,0,Normal
1478195723,008d,8,3,de,96,75,11,54,96,4,Fuzzy
1478195723,384,8,ae,91,21,1e,17,bb,7,b6,Fuzzy
1478195724,018f,8,fe,57,0,0,0,41,0,0,Normal
1478195724,02b0,5,ff,7f,0,5,49,Normal,,,
1478195724,329,8,0c,b8,7f,14,11,20,0,14,Normal
1478195724,430,8,0,0,0,0,0,0,0,0,Normal
1478195724,04df,8,a5,4b,7f,3a,1d,bb,a2,6a,Fuzzy
1478195724,545,8,d8,57,0,8c,0,0,0,0,Normal
1478195724,01a9,8,57,95,0a,2b,6,4e,df,71,Fuzzy
1478195724,350,8,5,20,34,68,78,0,0,1,Normal
1478195724,712,8,85,9,35,d8,3e,42,9a,0f,Fuzzy
1478195724,2,8,0,0,0,0,0,9,0a,ce,Normal
1478195724,02b2,8,35,cb,14,f2,2,24,41,fa,Fuzzy
1478195724,316,8,5,21,30,0a,21,1e,0,6f,Normal
